date,precip,high temp,flow
2014-09-10,0.031496062992125984,68.0,98.0
2014-09-11,0.0,57.019999999999996,90.9
2014-09-12,0.0,55.94,85.9
2014-09-13,0.0,60.08,81.9
2014-09-14,0.0,64.94,78.3
2014-09-15,0.05905511811023622,62.06,77.0
2014-09-16,0.0,68.0,74.9
2014-09-17,0.0,77.0,72.8
2014-09-18,0.0,75.02,71.5
2014-09-19,0.0,80.96000000000001,68.2
2014-09-20,0.24015748031496062,77.0,68.0
2014-09-21,0.0,66.92,68.2
2014-09-22,0.0,71.96000000000001,65.8
2014-09-23,0.0,73.94,63.2
2014-09-24,0.03937007874015748,64.94,59.8
2014-09-25,0.0,77.0,58.0
2014-09-26,0.0,82.03999999999999,56.4
2014-09-27,0.0,82.94,53.7
2014-09-28,0.0,82.03999999999999,51.5
2014-09-29,0.07086614173228346,66.92,52.6
2014-09-30,0.0,59.0,50.5
2014-10-01,0.6889763779527559,59.0,51.0
2014-10-02,0.7795275590551181,60.08,55.0
2014-10-03,0.09055118110236221,50.0,56.1
2014-10-04,0.031496062992125984,51.08,52.5
2014-10-05,0.0,48.92,48.6
2014-10-06,0.0,62.96,43.8
2014-10-07,0.0,60.08,40.5
2014-10-08,0.0,59.0,35.6
2014-10-09,0.0,53.96,31.3
2014-10-10,0.0,53.06,26.6
2014-10-11,0.0,57.019999999999996,21.6
2014-10-12,0.0,60.980000000000004,17.5
2014-10-13,0.01968503937007874,57.019999999999996,15.5
2014-10-14,0.0,64.94,16.5
2014-10-15,0.0,66.02,20.2
2014-10-16,0.0,71.96000000000001,32.2
2014-10-17,0.0,57.92,37.3
2014-10-18,0.0,53.96,41.3
2014-10-19,0.0,69.08000000000001,38.8
2014-10-20,0.0,64.03999999999999,38.4
2014-10-21,0.0,57.92,38.1
2014-10-22,0.0,60.08,34.6
2014-10-23,0.14173228346456693,68.0,32.3
2014-10-24,0.0,66.92,31.3
2014-10-25,0.0,62.96,28.2
2014-10-26,0.0,64.03999999999999,25.6
2014-10-27,0.0,66.92,24.3
2014-10-28,0.0,48.92,19.9
2014-10-29,0.0,42.980000000000004,17.9
2014-10-30,0.0,48.92,18.7
2014-10-31,0.0,39.92,19.6
2015-06-15,0.0,78.08000000000001,118.0
2015-06-16,0.0,71.96000000000001,112.0
2015-06-17,0.8700787401574803,78.98,109.0
2015-06-18,0.0,78.98,105.0
2015-06-19,0.0,78.98,99.6
2015-06-20,0.42913385826771655,82.03999999999999,99.1
2015-06-21,0.0,86.0,93.7
2015-06-22,0.9488188976377954,82.03999999999999,92.8
2015-06-23,0.0,78.98,88.0
2015-06-24,0.0,78.08000000000001,83.9
2015-06-25,0.0,82.03999999999999,80.9
2015-06-26,0.05905511811023622,80.96000000000001,76.8
2015-06-27,0.01968503937007874,82.94,73.4
2015-06-28,0.09055118110236221,82.03999999999999,81.5
2015-06-29,0.11023622047244096,82.94,82.4
2015-06-30,0.0,77.0,83.7
2015-07-01,0.0,73.03999999999999,75.9
2015-07-02,0.0,77.0,70.7
2015-07-03,0.0,80.06,65.4
2015-07-04,0.0,84.92,61.5
2015-07-05,0.03937007874015748,87.98,57.1
2015-07-06,2.830708661417323,75.92,117.0
2015-07-07,0.0,71.96000000000001,98.3
2015-07-08,0.0,73.03999999999999,90.6
2015-07-09,0.0,80.96000000000001,87.4
2015-07-10,0.0,84.92,87.8
2015-07-11,0.0,82.03999999999999,93.9
2015-07-12,1.889763779527559,89.06,100.0
2015-07-13,0.0,87.08000000000001,186.0
2015-07-14,0.0,84.02,157.0
2015-07-15,0.011811023622047244,80.96000000000001,152.0
2015-07-16,0.16141732283464566,71.96000000000001,151.0
2015-07-17,0.6181102362204725,89.96000000000001,156.0
2015-07-18,0.25196850393700787,87.98,274.0
2015-07-19,0.0,84.02,237.0
2015-07-20,0.0,80.96000000000001,245.0
2015-07-21,0.0,80.96000000000001,251.0
2015-07-22,0.0,82.03999999999999,254.0
2015-07-23,0.0,84.02,254.0
2015-07-24,0.22834645669291337,87.98,252.0
2015-07-25,0.0,86.0,248.0
2015-07-26,0.0,87.08000000000001,242.0
2015-07-27,0.0,86.0,234.0
2015-07-28,1.2913385826771653,84.02,250.0
2015-07-29,0.0,82.03999999999999,234.0
2015-07-30,0.0,84.92,219.0
2015-07-31,0.0,82.03999999999999,208.0
2015-08-01,0.0,86.0,197.0
2015-08-02,0.0,84.02,186.0
2015-08-03,0.0,80.06,177.0
2015-08-04,0.0,82.03999999999999,167.0
2015-08-05,0.0,82.03999999999999,157.0
2015-08-06,0.24015748031496062,73.94,154.0
2015-08-07,0.42913385826771655,84.02,158.0
2015-08-08,0.011811023622047244,80.06,147.0
2015-08-09,0.05905511811023622,82.03999999999999,143.0
2015-08-10,0.0,82.03999999999999,139.0
2015-08-11,0.0,82.03999999999999,132.0
2015-08-12,0.0,84.92,125.0
2015-08-13,0.051181102362204724,84.92,121.0
2015-08-14,0.0,93.92,116.0
2015-08-15,0.0,91.03999999999999,110.0
2015-08-16,0.5118110236220472,82.03999999999999,105.0
2015-08-17,0.07874015748031496,73.94,102.0
2015-08-18,0.921259842519685,66.92,107.0
2015-08-19,0.09842519685039369,64.94,111.0
2015-08-20,0.0,73.94,107.0
2015-08-21,0.0,80.96000000000001,103.0
2015-08-22,0.5905511811023622,82.03999999999999,103.0
2015-08-23,0.0,69.98,109.0
2015-08-24,0.0,66.92,107.0
2015-08-25,0.0,73.94,106.0
2015-08-26,0.0,75.02,104.0
2015-08-27,0.0,75.92,101.0
2015-08-28,0.0,75.92,97.9
2015-08-29,0.0,73.94,94.9
2015-08-30,0.0,80.96000000000001,91.4
2015-08-31,0.0,86.0,87.8
2015-09-01,0.0,86.0,85.3
2015-09-02,0.22834645669291337,78.08000000000001,90.0
2015-09-03,0.0,84.02,87.9
2015-09-04,0.0,89.06,85.7
2015-09-05,0.011811023622047244,89.06,82.3
2015-09-06,0.7283464566929134,82.94,86.5
2015-09-07,0.0,82.03999999999999,85.1
2015-09-08,0.12992125984251968,78.08000000000001,84.1
2015-09-09,0.2795275590551181,71.06,82.2
2015-09-10,0.01968503937007874,71.06,81.2
2015-09-11,0.0,64.03999999999999,78.3
2015-09-12,0.0,69.08000000000001,75.2
2015-09-13,0.0,75.02,72.2
2015-09-14,0.011811023622047244,82.94,68.7
2015-09-15,0.0,87.08000000000001,66.2
2015-09-16,0.07874015748031496,84.02,61.3
2015-09-17,2.37007874015748,78.08000000000001,87.9
2015-09-18,0.37007874015748027,60.980000000000004,92.4
2015-09-19,0.0,69.08000000000001,93.6
2015-09-20,0.11023622047244096,71.96000000000001,93.1
2015-09-21,0.0,80.96000000000001,94.8
2015-09-22,0.0,73.94,97.1
2015-09-23,0.05905511811023622,75.92,99.7
2015-09-24,0.25196850393700787,66.92,105.0
2015-09-25,0.0,78.08000000000001,104.0
2015-09-26,0.0,78.08000000000001,102.0
2015-09-27,0.0,82.03999999999999,100.0
2015-09-28,0.0,77.0,98.7
2015-09-29,0.0,62.96,97.0
2015-09-30,0.0,62.96,92.9
2015-10-01,0.0,62.96,89.5
2015-10-02,0.0,62.06,85.9
2015-10-03,0.0,60.08,82.7
2015-10-04,0.0,57.92,78.2
2015-10-05,0.0,62.06,73.7
2015-10-06,0.0,69.08000000000001,70.8
2015-10-07,0.0,62.96,67.6
2015-10-08,0.3307086614173228,66.02,71.4
2015-10-09,0.0,55.94,67.1
2015-10-10,0.0,73.94,63.1
2015-10-11,0.0,84.92,60.5
2015-10-12,0.0,66.02,58.0
2015-10-13,0.0,60.08,57.1
2015-10-14,0.0,68.0,56.5
2015-10-15,0.0,60.980000000000004,55.4
2015-10-16,0.0,48.019999999999996,53.4
2015-10-17,0.0,55.94,51.1
2015-10-18,0.0,62.96,47.9
2015-10-19,0.0,75.92,44.3
2015-10-20,0.0,69.08000000000001,44.5
2015-10-21,0.0,62.96,42.7
2015-10-22,0.0,62.96,40.1
2015-10-23,0.9409448818897638,53.96,43.4
2015-10-24,0.24015748031496062,57.019999999999996,49.2
2015-10-25,0.011811023622047244,55.94,46.4
2015-10-26,0.011811023622047244,59.0,46.5
2015-10-27,0.35039370078740156,55.040000000000006,47.8
2015-10-28,0.38188976377952755,46.94,60.0
2015-10-29,0.011811023622047244,48.92,64.2
2015-10-30,0.011811023622047244,53.06,63.7
2015-10-31,0.3307086614173228,51.08,69.0
2016-06-15,0.0,77.0,141.0
2016-06-16,0.0,80.06,124.0
2016-06-17,0.0,86.0,121.0
2016-06-18,0.0,89.06,120.0
2016-06-19,0.20078740157480315,93.02,118.0
2016-06-20,0.0,80.06,116.0
2016-06-21,0.0,82.94,115.0
2016-06-22,0.46850393700787396,82.94,112.0
2016-06-23,0.0,77.0,109.0
2016-06-24,0.0,82.03999999999999,105.0
2016-06-25,0.0,96.08,99.0
2016-06-26,0.0,87.98,93.7
2016-06-27,0.0,75.92,91.2
2016-06-28,0.0,77.0,85.3
2016-06-29,0.0,80.96000000000001,83.7
2016-06-30,0.09842519685039369,78.98,79.6
2016-07-01,0.0,75.02,76.5
2016-07-02,0.0,78.98,74.1
2016-07-03,0.0,80.06,74.1
2016-07-04,0.0,80.06,72.1
2016-07-05,1.2086614173228345,89.96000000000001,75.8
2016-07-06,0.0,87.98,76.2
2016-07-07,0.07086614173228346,84.92,71.0
2016-07-08,0.0,80.06,63.6
2016-07-09,0.0,82.03999999999999,61.6
2016-07-10,0.4015748031496063,82.03999999999999,59.1
2016-07-11,0.0,89.96000000000001,55.9
2016-07-12,0.07874015748031496,86.0,52.0
2016-07-13,0.0,84.92,46.1
2016-07-14,0.11811023622047244,71.06,43.1
2016-07-15,0.051181102362204724,78.98,43.7
2016-07-16,0.20078740157480315,80.96000000000001,39.6
2016-07-17,0.09842519685039369,84.02,34.2
2016-07-18,0.0,87.98,31.1
2016-07-19,0.0,87.08000000000001,26.5
2016-07-20,0.051181102362204724,93.02,21.7
2016-07-21,0.16141732283464566,95.0,21.1
2016-07-22,0.0,96.98,19.7
2016-07-23,2.169291338582677,82.03999999999999,52.6
2016-07-24,0.0,84.92,59.6
2016-07-25,0.0,87.08000000000001,48.8
2016-07-26,0.0,91.03999999999999,39.4
2016-07-27,0.48031496062992124,80.06,43.7
2016-07-28,0.0,77.0,42.8
2016-07-29,0.0,78.98,35.9
2016-07-30,0.0,80.96000000000001,30.9
2016-07-31,0.0,84.02,27.6
2016-08-01,0.0,84.92,24.6
2016-08-02,0.0,87.98,22.4
2016-08-03,0.0,91.03999999999999,20.2
2016-08-04,1.1299212598425197,84.92,70.2
2016-08-05,0.0,78.98,62.1
2016-08-06,0.0,82.03999999999999,53.2
2016-08-07,0.0,82.03999999999999,47.3
2016-08-08,0.0,82.94,42.9
2016-08-09,0.0,87.08000000000001,38.4
2016-08-10,1.531496062992126,91.03999999999999,48.9
2016-08-11,1.110236220472441,84.02,123.0
2016-08-12,0.3307086614173228,82.03999999999999,91.8
2016-08-13,0.0,80.96000000000001,88.7
2016-08-14,0.0,82.94,87.7
2016-08-15,0.0,82.03999999999999,88.8
2016-08-16,0.20078740157480315,86.0,106.0
2016-08-17,0.0,86.0,119.0
2016-08-18,0.0,84.92,106.0
2016-08-19,0.44094488188976383,78.98,137.0
2016-08-20,0.38188976377952755,68.0,158.0
2016-08-21,0.0,73.94,146.0
2016-08-22,0.0,82.94,136.0
2016-08-23,1.0118110236220472,84.02,129.0
2016-08-24,0.07086614173228346,82.03999999999999,132.0
2016-08-25,0.0,73.94,124.0
2016-08-26,0.0,71.96000000000001,118.0
2016-08-27,0.011811023622047244,69.08000000000001,116.0
2016-08-28,0.0,84.92,113.0
2016-08-29,1.2716535433070866,86.0,109.0
2016-08-30,0.33858267716535434,80.96000000000001,110.0
2016-08-31,0.0,80.06,106.0
2016-09-01,0.0,77.0,103.0
2016-09-02,0.0,75.92,101.0
2016-09-03,0.0,75.92,98.4
2016-09-04,0.01968503937007874,78.98,95.6
2016-09-05,0.5118110236220472,80.96000000000001,107.0
2016-09-06,0.8818897637795277,80.96000000000001,147.0
2016-09-07,0.01968503937007874,77.0,136.0
2016-09-08,0.0,78.08000000000001,130.0
2016-09-09,0.22834645669291337,73.94,130.0
2016-09-10,0.0,71.96000000000001,127.0
2016-09-11,0.0,80.06,124.0
2016-09-12,0.0,80.96000000000001,120.0
2016-09-13,0.0,66.02,117.0
2016-09-14,0.0,69.98,114.0
2016-09-15,0.8503937007874016,75.92,115.0
2016-09-16,0.05905511811023622,75.92,120.0
2016-09-17,0.0,71.96000000000001,113.0
2016-09-18,0.0,84.02,108.0
2016-09-19,0.011811023622047244,78.98,104.0
2016-09-20,0.031496062992125984,78.98,101.0
2016-09-21,1.8818897637795275,73.03999999999999,147.0
2016-09-22,0.07874015748031496,73.03999999999999,315.0
2016-09-23,0.6299212598425197,71.06,252.0
2016-09-24,0.0,73.03999999999999,248.0
2016-09-25,0.22834645669291337,69.08000000000001,253.0
2016-09-26,0.0,66.02,255.0
2016-09-27,0.03937007874015748,60.08,257.0
2016-09-28,0.0,62.06,258.0
2016-09-29,0.0,68.0,257.0
2016-09-30,0.0,71.06,255.0
2016-10-01,0.0,73.94,252.0
2016-10-02,0.0,75.92,247.0
2016-10-03,0.0,75.92,243.0
2016-10-04,0.12992125984251968,75.92,239.0
2016-10-05,0.5984251968503937,64.94,247.0
2016-10-06,1.0118110236220472,62.06,241.0
2016-10-07,0.03937007874015748,48.92,271.0
2016-10-08,0.0,51.980000000000004,251.0
2016-10-09,0.0,60.08,246.0
2016-10-10,0.0,73.94,243.0
2016-10-11,0.0,71.96000000000001,240.0
2016-10-12,0.011811023622047244,50.0,238.0
2016-10-13,0.0,53.96,234.0
2016-10-14,0.0,62.96,231.0
2016-10-15,0.0,69.08000000000001,226.0
2016-10-16,0.011811023622047244,69.08000000000001,223.0
2016-10-17,0.6496062992125984,71.96000000000001,223.0
2016-10-18,0.011811023622047244,66.02,222.0
2016-10-19,0.0,55.94,217.0
2016-10-20,0.0,51.980000000000004,210.0
2016-10-21,0.0,53.96,204.0
2016-10-22,0.0,64.03999999999999,199.0
2016-10-23,0.0,55.94,195.0
2016-10-24,0.0,55.94,191.0
2016-10-25,0.5590551181102362,51.980000000000004,188.0
2016-10-26,0.3307086614173228,46.04,198.0
2016-10-27,0.0,48.92,191.0
2016-10-28,0.0,71.96000000000001,186.0
2016-10-29,0.05905511811023622,55.94,180.0
2016-10-30,0.0,46.04,177.0
2016-10-31,0.0,57.92,171.0
2017-06-15,0.0,87.98,171.0
2017-06-16,0.0,86.0,164.0
2017-06-17,0.20078740157480315,84.92,159.0
2017-06-18,0.011811023622047244,73.03999999999999,155.0
2017-06-19,0.0,73.94,149.0
2017-06-20,0.25196850393700787,75.92,144.0
2017-06-21,0.0,80.96000000000001,136.0
2017-06-22,0.4881889763779527,71.96000000000001,133.0
2017-06-23,0.0,73.94,129.0
2017-06-24,0.0,66.02,124.0
2017-06-25,0.0,69.08000000000001,120.0
2017-06-26,0.0,73.03999999999999,116.0
2017-06-27,0.0,77.0,110.0
2017-06-28,0.9094488188976378,82.94,118.0
2017-06-29,0.0,77.0,112.0
2017-06-30,0.11023622047244096,80.06,110.0
2017-07-01,0.011811023622047244,77.0,107.0
2017-07-02,0.0,80.06,104.0
2017-07-03,0.0,80.96000000000001,99.8
2017-07-04,0.0,86.0,95.7
2017-07-05,0.0,91.94,95.0
2017-07-06,0.0,93.92,89.0
2017-07-07,0.0,84.02,85.3
2017-07-08,0.0,84.92,81.5
2017-07-09,0.37007874015748027,84.92,77.6
2017-07-10,0.0,86.0,74.5
2017-07-11,0.0,87.08000000000001,70.3
2017-07-12,0.031496062992125984,87.98,76.3
2017-07-13,0.0,71.06,69.0
2017-07-14,0.0,78.98,65.6
2017-07-15,0.0,96.08,61.7
2017-07-16,0.0,87.08000000000001,59.4
2017-07-17,0.6299212598425197,91.94,57.0
2017-07-18,0.07874015748031496,82.03999999999999,62.7
2017-07-19,1.1692913385826773,82.94,58.1
2017-07-20,0.0,89.06,56.3
2017-07-21,0.0,82.94,53.8
2017-07-22,0.0,91.03999999999999,52.0
2017-07-23,0.0,78.98,50.1
2017-07-24,0.0,78.98,48.0
2017-07-25,0.38976377952755903,84.92,44.7
2017-07-26,0.44094488188976383,84.02,43.8
2017-07-27,0.0,84.92,42.4
2017-07-28,0.0,84.02,39.8
2017-07-29,0.0,84.02,36.8
2017-07-30,0.0,86.0,34.2
2017-07-31,0.0,84.92,32.3
2017-08-01,0.0,89.06,30.1
2017-08-02,0.0,84.02,28.4
2017-08-03,0.29133858267716534,66.92,38.7
2017-08-04,0.0,78.08000000000001,34.3
2017-08-05,0.29133858267716534,78.98,29.7
2017-08-06,0.09055118110236221,75.92,26.7
2017-08-07,0.0,82.03999999999999,25.1
2017-08-08,0.0,84.02,22.1
2017-08-09,0.5708661417322834,71.06,28.5
2017-08-10,0.09842519685039369,73.94,34.6
2017-08-11,0.0,80.06,32.2
2017-08-12,0.0,80.06,29.0
2017-08-13,1.0,71.96000000000001,27.8
2017-08-14,0.011811023622047244,75.92,46.2
2017-08-15,0.0,78.08000000000001,36.9
2017-08-16,1.9409448818897637,78.08000000000001,44.3
2017-08-17,0.07874015748031496,73.94,76.0
2017-08-18,0.16141732283464566,75.02,55.4
2017-08-19,0.0,80.06,50.2
2017-08-20,0.0,86.0,45.7
2017-08-21,0.1889763779527559,80.06,44.2
2017-08-22,0.0,75.92,43.3
2017-08-23,0.0,77.0,43.2
2017-08-24,0.011811023622047244,73.03999999999999,42.2
2017-08-25,0.5511811023622046,71.06,42.4
2017-08-26,1.220472440944882,66.92,75.0
2017-08-27,0.24015748031496062,73.03999999999999,65.4
2017-08-28,0.0,73.94,60.8
2017-08-29,0.0,80.06,58.6
2017-08-30,0.011811023622047244,82.94,56.9
2017-08-31,0.0,71.06,56.6
2017-09-01,0.0,71.96000000000001,55.3
2017-09-02,0.0,82.03999999999999,53.9
2017-09-03,0.0,84.92,52.5
2017-09-04,0.07086614173228346,75.92,51.9
2017-09-05,0.0,64.94,52.6
2017-09-06,0.0,68.0,52.0
2017-09-07,0.0,75.92,50.1
2017-09-08,0.0,68.0,49.2
2017-09-09,0.0,75.92,46.6
2017-09-10,0.0,80.96000000000001,44.0
2017-09-11,0.0,82.03999999999999,41.6
2017-09-12,0.0,84.92,40.4
2017-09-13,0.0,87.08000000000001,37.8
2017-09-14,0.0,91.03999999999999,35.7
2017-09-15,0.0,84.02,33.5
2017-09-16,0.03937007874015748,80.06,31.4
2017-09-17,0.0,66.92,29.8
2017-09-18,0.37007874015748027,59.0,31.6
2017-09-19,0.0,80.06,31.9
2017-09-20,0.03937007874015748,75.02,35.5
2017-09-21,0.0,84.02,35.8
2017-09-22,0.0,93.92,37.5
2017-09-23,0.0,89.96000000000001,37.9
2017-09-24,0.0,89.96000000000001,40.6
2017-09-25,0.4094488188976378,71.06,45.9
2017-09-26,0.11023622047244096,64.94,49.1
2017-09-27,0.0,66.02,47.3
2017-09-28,0.0,75.02,45.8
2017-09-29,0.0,66.02,45.4
2017-09-30,0.0,69.08000000000001,44.0
2017-10-01,0.29133858267716534,62.96,45.0
2017-10-02,2.1811023622047245,71.06,66.4
2017-10-03,0.11811023622047244,71.96000000000001,146.0
2017-10-04,0.0,60.08,107.0
2017-10-05,0.0,64.94,95.8
2017-10-06,0.44094488188976383,60.08,97.1
2017-10-07,0.16929133858267717,66.92,103.0
2017-10-08,0.0,71.96000000000001,102.0
2017-10-09,0.0,57.019999999999996,101.0
2017-10-10,0.0,51.980000000000004,101.0
2017-10-11,0.0,55.94,102.0
2017-10-12,0.0,64.03999999999999,101.0
2017-10-13,0.0,60.980000000000004,101.0
2017-10-14,0.531496062992126,59.0,105.0
2017-10-15,0.031496062992125984,53.06,113.0
2017-10-16,0.0,66.02,108.0
2017-10-17,0.0,73.03999999999999,106.0
2017-10-18,0.0,73.03999999999999,104.0
2017-10-19,0.0,73.94,102.0
2017-10-20,0.0,78.08000000000001,100.0
2017-10-21,0.44881889763779526,69.08000000000001,101.0
2017-10-22,0.0,64.03999999999999,100.0
2017-10-23,0.0,60.980000000000004,98.1
2017-10-24,0.0,51.08,97.0
2017-10-25,0.0,57.92,94.9
2017-10-26,0.0,57.92,91.6
2017-10-27,0.25196850393700787,35.96,92.3
2017-10-28,0.0,33.98,94.1
2017-10-29,0.031496062992125984,44.06,90.3
2017-10-30,0.0,39.92,88.3
2017-10-31,0.0,35.06,86.0
2018-06-15,0.0,95.0,70.0
2018-06-16,0.7598425196850394,87.98,78.5
2018-06-17,0.18110236220472442,91.03999999999999,76.1
2018-06-18,0.4015748031496063,78.08000000000001,89.7
2018-06-19,0.5905511811023622,69.98,91.3
2018-06-20,0.0,80.06,91.5
2018-06-21,0.0,78.08000000000001,90.9
2018-06-22,0.0,82.03999999999999,91.9
2018-06-23,0.0,82.03999999999999,91.5
2018-06-24,0.09055118110236221,80.96000000000001,90.1
2018-06-25,0.0,82.94,87.5
2018-06-26,1.0984251968503937,73.03999999999999,111.0
2018-06-27,0.0,82.03999999999999,99.8
2018-06-28,0.0,86.0,92.9
2018-06-29,0.0,98.96000000000001,88.6
2018-06-30,0.0,89.06,85.4
2018-07-01,1.1614173228346458,75.02,112.0
2018-07-02,0.0,87.98,110.0
2018-07-03,0.01968503937007874,87.08000000000001,100.0
